time,open,high,low,close,volume
2020-09-14 19:00:00,114.825160824,114.944068482,114.696344196,114.884614653,235264
2020-09-14 20:00:00,114.874705682,114.894523624,114.696344196,114.884614653,314663
2020-09-15 05:00:00,115.479152938,116.152962995,115.053067167,116.123236081,99192
2020-09-15 06:00:00,116.123236081,116.579048766,116.014237395,116.420505223,72876
2020-09-15 07:00:00,116.479959052,116.529503909,115.588151624,116.410596252,114114
2020-09-15 08:00:00,116.440323166,116.81686408,115.934965624,116.47005008,621910
2020-09-15 09:00:00,116.479959052,117.401493394,115.934965624,117.178442447,1808765
2020-09-15 10:00:00,117.178046088,117.797852251,116.162871966,116.963417767,22892133
2020-09-15 11:00:00,116.965498651,117.550127965,114.58734551,115.419798199,24924742
2020-09-15 12:00:00,115.429608081,116.498092469,115.201701738,116.33132448,16996212
2020-09-15 13:00:00,116.341233452,117.034861451,116.063782252,116.787137166,14353367
2020-09-15 14:00:00,116.787137166,117.124042194,115.439517053,115.726877224,25503577
2020-09-15 15:00:00,115.726877224,115.875511795,113.953171339,114.285121882,32368225
2020-09-15 16:00:00,114.287797304,114.735980082,112.575824312,114.527891682,33135752
2020-09-15 17:00:00,114.488255796,114.646799339,114.200895625,114.250440482,4717235
2020-09-15 18:00:00,114.240531511,114.488255796,113.863990597,114.052261054,586621
2020-09-15 19:00:00,114.062170025,114.260349453,113.953171339,114.072078996,170816
2020-09-15 20:00:00,114.072078996,114.091896939,113.457722768,113.725264997,412726
2020-09-16 05:00:00,114.458528882,115.241337624,114.200895625,114.944068482,108896
2020-09-16 06:00:00,115.023340253,115.439517053,115.023340253,115.122429967,54215
2020-09-16 07:00:00,115.122429967,115.578242652,114.547709625,115.330518367,77892
2020-09-16 08:00:00,115.271064538,115.290882481,113.834263682,114.547709625,741388
2020-09-16 09:00:00,114.557618596,115.152156881,113.834263682,114.072078996,1086091
2020-09-16 10:00:00,114.062170025,114.944068482,113.140635683,113.81444574,18235031
2020-09-16 11:00:00,113.824354711,114.309894311,112.318191055,112.833457569,22808699
2020-09-16 12:00:00,112.833457569,113.348724083,112.565915341,112.641421703,18100018
2020-09-16 13:00:00,112.63527814,112.813639626,112.110102655,112.313236569,15302999
2020-09-16 14:00:00,112.314128377,112.536188426,111.72365277,112.377644884,16022687
2020-09-16 15:00:00,112.430360611,113.556812483,111.991194998,112.263691712,21765618
2020-09-16 16:00:00,112.263691712,112.427189741,111.020115799,111.109296542,28596436
2020-09-16 17:00:00,111.089478599,113.361506656,110.980479913,111.51556437,2821438
2020-09-16 18:00:00,111.51556437,111.674107913,111.426383627,111.674107913,248482
2020-09-16 19:00:00,111.684016884,111.773197627,111.475928484,111.684016884,200691
2020-09-16 20:00:00,111.703834827,111.79301557,111.535382313,111.773197627,207481
2020-09-17 05:00:00,109.335590657,110.1877622,108.998685629,109.969764828,181914
2020-09-17 06:00:00,110.068854542,110.584121056,109.751767457,110.385941628,61478
2020-09-17 07:00:00,110.435486485,110.485031342,109.464407286,109.4941342,101288
2020-09-17 08:00:00,109.662586714,109.989582771,108.800506201,108.959049743,1350916
2020-09-17 09:00:00,108.949140772,109.989582771,108.275330715,108.463700262,2379095
2020-09-17 10:00:00,108.503237058,109.8409482,107.660974487,109.365317572,29277521
2020-09-17 11:00:00,109.3554086,110.509803771,108.800506201,109.895051184,26185160
2020-09-17 12:00:00,109.900302939,111.178659342,109.196865057,109.295954772,21248920
2020-09-17 13:00:00,109.2860458,109.662586714,107.968152601,108.750961344,23833014
2020-09-17 14:00:00,108.750961344,109.454498314,108.37442043,108.903262234,14784490
2020-09-17 15:00:00,108.899595915,109.474316257,108.106878201,108.414056315,16498703
2020-09-17 16:00:00,108.414056315,109.662586714,107.968152601,109.315772715,27482997
2020-09-17 17:00:00,109.335590657,111.109296542,109.186956086,109.216484821,3923924
2020-09-17 18:00:00,109.216683,109.335590657,109.018503572,109.246409915,236403
2020-09-17 19:00:00,109.236500943,109.573405971,109.097775343,109.533770086,179884
2020-09-17 20:00:00,109.533770086,109.672495686,109.246409915,109.335590657,244221
2020-09-18 05:00:00,109.989582771,110.594030028,109.593223914,110.286851914,60016
2020-09-18 06:00:00,110.217489114,110.881390199,110.217489114,110.485031342,35688
2020-09-18 07:00:00,110.435486485,110.683210771,110.108490428,110.385941628,38147
2020-09-18 08:00:00,110.405759571,110.534576199,109.593223914,109.910311,798949
2020-09-18 09:00:00,109.880683175,110.524667228,109.065075738,110.009697983,1754513
2020-09-18 10:00:00,110.039127628,110.485031342,108.02760643,108.433874258,36489148
2020-09-18 11:00:00,108.433874258,109.016521778,107.076345173,107.19525283,29792965
2020-09-18 12:00:00,107.19525283,107.442977116,106.224173631,107.155616945,31472396
2020-09-18 13:00:00,107.155616945,108.701416486,105.550363575,105.985070151,29665503
2020-09-18 14:00:00,105.986358317,106.412444088,105.124277803,106.338126803,25908839
2020-09-18 15:00:00,106.333172317,106.759258088,105.79808786,106.620532488,18971988
2020-09-18 16:00:00,106.630441459,107.373614316,105.580090489,105.629635346,33291590
2020-09-18 17:00:00,105.86745066,107.856775763,105.639544317,106.045812146,23772029
2020-09-18 18:00:00,106.025994203,106.065630088,105.778269917,106.025994203,1058454
2020-09-18 19:00:00,106.025994203,106.025994203,105.907086546,105.93681346,168144
2020-09-18 20:00:00,105.93681346,106.025994203,105.86745066,105.956631403,291669
2020-09-21 05:00:00,104.67837409,104.718009975,102.974031005,103.419934719,332825
2020-09-21 06:00:00,103.410025748,104.272106261,102.964122034,103.102847634,208918
2020-09-21 07:00:00,103.132574548,104.242379347,103.053302777,104.242379347,200189
2020-09-21 08:00:00,104.19283449,104.480194661,102.419128606,103.538842376,1736855
2020-09-21 09:00:00,103.56856929,104.391013918,102.438946548,103.519024433,2346664
2020-09-21 10:00:00,103.489297519,106.868256774,102.161495349,106.382717174,33334340
2020-09-21 11:00:00,106.382717174,106.719622202,103.608205176,104.2620982,34661085
2020-09-21 12:00:00,104.267151776,105.540454603,103.945110204,105.500818717,21065211
2020-09-21 13:00:00,105.502205973,106.590805574,105.502205973,105.812951317,20075407
2020-09-21 14:00:00,105.807996832,106.818711916,105.332366203,106.124291199,17685631
2020-09-21 15:00:00,106.125083917,106.471897917,105.491900643,106.362899231,14151981
2020-09-21 16:00:00,106.35299026,109.186956086,106.253900545,109.127502258,36719717
2020-09-21 17:00:00,109.0779574,109.692313628,108.859960029,109.038321515,3898457
2020-09-21 18:00:00,109.058139458,109.167138143,108.443783229,108.859960029,821572
2020-09-21 19:00:00,108.919413858,109.3554086,108.879777972,109.097775343,345127
2020-09-21 20:00:00,109.097775343,109.989582771,108.939231801,109.940037914,424254
2020-09-22 05:00:00,109.989582771,109.989582771,108.998685629,109.622950829,98241
2020-09-22 06:00:00,109.6328598,110.504849285,109.573405971,110.425577514,82793
2020-09-22 07:00:00,110.405759571,110.663392828,109.989582771,110.177853228,82238
2020-09-22 08:00:00,110.247216028,110.970570942,109.791403343,110.019309685,824286
2020-09-22 09:00:00,110.019309685,111.347111856,109.791403343,111.148932427,2134633
2020-09-22 10:00:00,111.139023456,111.911923227,109.266227857,110.435486485,29487106
2020-09-22 11:00:00,110.415668542,111.753379684,108.404147344,108.443783229,30975564
2020-09-22 12:00:00,108.463601172,109.385135514,108.16633203,109.038222425,20616545
2020-09-22 13:00:00,109.038222425,109.662586714,108.473510144,108.820324143,16781723
2020-09-22 14:00:00,108.828152231,109.692313628,108.681598544,109.642768771,16223208
2020-09-22 15:00:00,109.652578653,110.435486485,109.464407286,109.858685259,20550953
2020-09-22 16:00:00,109.856703464,111.426383627,109.672495686,110.782300485,32724523
2020-09-22 17:00:00,110.792209456,110.901208142,110.197671171,110.485031342,3934003
2020-09-22 18:00:00,110.534576199,110.792209456,110.286851914,110.514758256,491465
2020-09-22 19:00:00,110.564303114,110.673301799,109.920219971,110.009400714,299399
2020-09-22 20:00:00,109.999491743,110.088672485,109.4941342,109.593223914,488786
2020-09-23 05:00:00,110.138217342,111.178659342,110.138217342,111.16875037,80004
2020-09-23 06:00:00,111.148932427,111.58492717,111.148932427,111.456110541,71259
2020-09-23 07:00:00,111.396656713,111.466019513,110.772391513,111.010206827,56481
2020-09-23 08:00:00,111.129114485,111.16875037,110.029218657,110.098581457,515488
2020-09-23 09:00:00,110.098581457,110.980479913,109.801312314,110.237307057,2532634
2020-09-23 10:00:00,110.237307057,111.089478599,109.593223914,109.881178624,15783184
2020-09-23 11:00:00,109.860766143,110.306669857,109.0085946,109.474316257,20683206
2020-09-23 12:00:00,109.479468922,109.910311,108.711325458,108.820324143,16567482
2020-09-23 13:00:00,108.810415172,109.177047115,108.047424373,109.046645051,15178699
2020-09-23 14:00:00,109.043276,109.068048429,107.512339916,107.760064201,14090345
2020-09-23 15:00:00,107.755109716,107.760064201,106.471897917,106.699804259,19249767
2020-09-23 16:00:00,106.708722334,107.046618259,105.79808786,106.253900545,29375983
2020-09-23 17:00:00,106.14490186,106.412444088,105.79808786,105.877359631,2009354
2020-09-23 18:00:00,105.897177574,105.946524252,104.836917632,105.272912375,682222
2020-09-23 19:00:00,105.263003403,105.926904489,105.183731632,105.461182832,466509
2020-09-23 20:00:00,105.471091803,105.570181517,104.589193347,104.638738204,519599
2020-09-24 05:00:00,105.530545632,105.877359631,104.856735575,105.342275175,76143
2020-09-24 06:00:00,105.282821346,105.332366203,104.936007346,105.124277803,31799
2020-09-24 07:00:00,105.223367518,106.035903174,105.223367518,105.580090489,60861
2020-09-24 08:00:00,105.560272546,105.708907117,104.866644547,104.945916318,385112
2020-09-24 09:00:00,105.46197555,105.629635346,104.044199919,104.351378033,1404975
2020-09-24 10:00:00,104.351378033,107.978061573,103.84602049,107.720428316,26978603
2020-09-24 11:00:00,107.730337287,108.30505763,106.630441459,108.16633203,29085934
2020-09-24 12:00:00,108.16633203,109.048230486,107.234888716,108.572599858,20597822
2020-09-24 13:00:00,108.572599858,109.246409915,107.68079243,108.572104409,17381600
2020-09-24 14:00:00,108.562690887,109.196865057,108.354602487,108.483419115,15344672
2020-09-24 15:00:00,108.483419115,108.721234429,107.086254145,107.125890031,16779512
2020-09-24 16:00:00,107.125890031,108.116787173,106.551169688,107.216557119,25884477
2020-09-24 17:00:00,107.155616945,108.404147344,107.016891345,107.690701401,5688781
2020-09-24 18:00:00,107.700610373,108.007788487,107.234888716,107.987970544,243604
2020-09-24 19:00:00,108.007788487,108.285239687,107.81951803,107.978061573,905076
2020-09-24 20:00:00,107.987970544,108.255512772,107.809609059,108.007788487,309128
2020-09-25 05:00:00,107.54206683,107.54206683,107.036709288,107.413250202,30740
2020-09-25 06:00:00,107.512339916,107.710519344,106.56107866,107.125890031,26584
2020-09-25 07:00:00,107.086254145,107.413250202,106.293536431,106.521442774,34451
2020-09-25 08:00:00,106.640350431,107.68079243,106.224173631,107.571793744,350975
2020-09-25 09:00:00,106.471997006,108.196058944,106.273718488,108.156323969,1271321
2020-09-25 10:00:00,108.108661816,108.439720551,106.689895288,108.146514087,18792437
2020-09-25 11:00:00,108.136902385,109.444589343,107.581702716,109.092820858,25579401
2020-09-25 12:00:00,109.087866372,109.930128943,108.810415172,108.864914515,19429889
2020-09-25 13:00:00,108.864914515,109.741858486,108.820324143,109.692313628,12613676
2020-09-25 14:00:00,109.7022226,110.252170514,109.395044486,110.2224436,14419955
2020-09-25 15:00:00,110.217489114,110.802118428,110.167944257,110.752573571,17287885
2020-09-25 16:00:00,110.742664599,111.416474656,110.698074228,111.257931113,28052999
2020-09-25 17:00:00,111.277749056,111.545291284,111.256742036,111.456110541,4007060
2020-09-25 18:00:00,111.475928484,111.495746427,110.881390199,110.950752999,435156
2020-09-25 19:00:00,110.980479913,110.980479913,110.623756942,110.841754313,198347
2020-09-25 20:00:00,110.871481228,111.228204199,110.841754313,111.228204199,145324
2020-09-28 05:00:00,112.764094769,113.378450997,112.665005055,113.150544654,95372
2020-09-28 06:00:00,113.160453626,113.358633054,113.160453626,113.219907454,39793
2020-09-28 07:00:00,113.170362597,113.854081625,113.140635683,113.655902197,159133
2020-09-28 08:00:00,113.556812483,114.399075053,113.309088197,114.349530196,933827
2020-09-28 09:00:00,114.359439168,114.44861991,113.309088197,114.101805911,1407232
2020-09-28 10:00:00,114.111714882,114.270258425,111.93174117,112.453844874,23897217
2020-09-28 11:00:00,112.456916655,113.517176597,111.753379684,111.872188251,21444589
2020-09-28 12:00:00,111.880115428,112.997748315,111.872287341,112.63527814,14302211
2020-09-28 13:00:00,112.63527814,112.932547283,112.100193684,112.873093455,11738129
2020-09-28 14:00:00,112.877354312,114.022534139,112.605551226,113.522131083,15010076
2020-09-28 15:00:00,113.517176597,113.636084254,112.77400374,113.29422474,13187828
2020-09-28 16:00:00,113.299179226,113.953171339,113.12081774,113.953171339,24065596
2020-09-28 17:00:00,113.913535454,114.319803282,113.88380854,114.131532825,2401270
2020-09-28 18:00:00,114.141441796,114.151350768,113.863990597,113.933353397,240949
2020-09-28 19:00:00,113.953171339,114.200895625,113.953171339,114.131631915,181625
2020-09-28 20:00:00,114.131532825,114.44861991,114.121623854,114.44861991,240576
2020-09-29 05:00:00,113.953171339,113.953171339,113.160453626,113.566721454,49639
2020-09-29 06:00:00,113.556812483,113.844172654,113.180271569,113.754991911,39729
2020-09-29 07:00:00,113.725264997,114.062170025,113.576630425,113.854081625,44722
2020-09-29 08:00:00,113.873899568,114.151350768,113.437904826,113.437904826,455100
2020-09-29 09:00:00,114.072078996,114.151350768,113.378450997,113.893717511,770315
2020-09-29 10:00:00,113.863990597,114.260349453,112.724458883,112.897865883,16514909
2020-09-29 11:00:00,112.893010487,113.754991911,112.536188426,112.91272934,19216718
2020-09-29 12:00:00,112.91272934,113.437904826,112.744276826,112.91272934,12729895
2020-09-29 13:00:00,112.91272934,113.229816426,112.754185798,113.205043997,9186862
2020-09-29 14:00:00,113.209998483,113.487449683,112.645187112,113.279361283,9783457
2020-09-29 15:00:00,113.280847629,113.626175283,113.160453626,113.353678568,9805614
2020-09-29 16:00:00,113.348724083,113.650947711,112.813639626,113.071272883,14576653
2020-09-29 17:00:00,113.05145494,113.348724083,113.011819054,113.041545969,2599580
2020-09-29 18:00:00,113.041545969,113.041545969,112.813639626,112.98209214,152097
2020-09-29 19:00:00,113.041545969,113.249634369,112.962274197,113.12081774,123279
2020-09-29 20:00:00,113.140635683,113.309088197,113.05145494,113.25954334,580722
2020-09-30 05:00:00,112.070466769,112.367735912,111.693925856,112.229010312,47066
2020-09-30 06:00:00,112.229010312,112.238919284,111.416474656,112.040739855,32839
2020-09-30 07:00:00,112.030830884,112.674914026,111.733561741,112.466825626,28889
2020-09-30 08:00:00,112.456916655,112.595642255,112.090284712,112.169556484,259329
2020-09-30 09:00:00,112.456817565,113.32890614,112.050648827,112.992001112,847208
2020-09-30 10:00:00,112.972183169,114.805342882,112.565915341,114.706253167,15128228
2020-09-30 11:00:00,114.686435225,115.429608081,114.270258425,115.112520996,23293504
2020-09-30 12:00:00,115.097657539,115.632741995,114.65670831,115.518887914,15771293
2020-09-30 13:00:00,115.518788824,115.825966938,114.993613339,115.181883796,10548612
2020-09-30 14:00:00,115.181883796,115.905238709,114.72607111,115.756604138,11202560
2020-09-30 15:00:00,115.766513109,116.192598881,114.617072425,115.314267654,20032573
2020-09-30 16:00:00,115.310700424,115.588151624,113.913535454,114.557618596,26956908
2020-09-30 17:00:00,114.755798025,114.926232333,114.141441796,114.280167396,4154068
2020-09-30 18:00:00,114.250440482,114.755798025,114.250440482,114.51798271,163962
2020-09-30 19:00:00,114.537800653,115.092703053,114.537800653,114.993613339,221295
2020-09-30 20:00:00,115.033249224,115.241337624,114.953977453,115.241337624,204742
2020-10-01 05:00:00,115.647605452,116.123236081,115.449426024,115.647605452,58254
2020-10-01 06:00:00,115.746695167,116.410596252,115.707059281,116.40068728,63493
2020-10-01 07:00:00,116.311506538,116.529503909,116.073691224,116.420505223,47995
2020-10-01 08:00:00,116.281779623,116.628593623,116.093509166,116.47005008,300125
2020-10-01 09:00:00,116.460141109,117.02495248,116.133145052,116.628593623,1129519
2020-10-01 10:00:00,116.628692713,116.727683337,115.102612024,115.360245281,17732198
2020-10-01 11:00:00,115.35033631,116.598866709,115.221519681,115.701906616,17345885
2020-10-01 12:00:00,115.702104795,115.835875909,115.082794081,115.256201081,11897114
2020-10-01 13:00:00,115.256201081,115.389972195,114.775615967,115.271064538,12464044
2020-10-01 14:00:00,115.271064538,115.855693852,115.162065853,115.370154253,9623013
2020-10-01 15:00:00,115.399583898,115.865602824,114.854887739,115.687142248,14538557
2020-10-01 16:00:00,115.687241338,115.964692538,115.062976139,115.736786195,17624959
2020-10-01 17:00:00,115.726877224,115.934965624,115.637696481,115.707059281,4849146
2020-10-01 18:00:00,115.69715031,115.776422081,115.598060595,115.776422081,109866
2020-10-01 19:00:00,115.786331052,116.034055338,115.578242652,115.865602824,247975
2020-10-01 20:00:00,115.865602824,115.934965624,115.637696481,115.736786195,135854
2020-10-02 05:00:00,113.60635734,113.655902197,112.585733283,113.229816426,201441
2020-10-02 06:00:00,113.160453626,113.527085568,112.199283398,112.427189741,183742
2020-10-02 07:00:00,112.466825626,113.338815111,111.971377055,112.962274197,185253
2020-10-02 08:00:00,112.962274197,113.160453626,111.773197627,111.892105284,1156654
2020-10-02 09:00:00,111.93174117,116.014237395,111.763387745,112.248828255,2320399
2020-10-02 10:00:00,112.21929952,113.576630425,111.198477284,113.121511368,23055320
2020-10-02 11:00:00,113.130726712,114.319803282,113.021728026,114.072078996,19884901
2020-10-02 12:00:00,114.067124511,114.131532825,112.100193684,112.268745288,20175288
2020-10-02 13:00:00,112.278555169,113.517176597,111.535382313,113.053734004,21144389
2020-10-02 14:00:00,113.041545969,113.130726712,112.248828255,112.556006369,12746120
2020-10-02 15:00:00,112.546097398,113.237743603,112.149738541,112.694731969,13110392
2020-10-02 16:00:00,112.694731969,112.91272934,111.941650141,111.991194998,19218846
2020-10-02 17:00:00,112.00110397,112.387553855,111.93174117,112.159647512,3917067
2020-10-02 18:00:00,112.149738541,112.149738541,111.277749056,111.565109227,662527
2020-10-02 19:00:00,111.575018198,111.575018198,111.396656713,111.475928484,207348
2020-10-02 20:00:00,111.495746427,111.624563056,111.456110541,111.555200256,246480
2020-10-05 05:00:00,112.714549912,113.358633054,112.447007683,113.25954334,88654
2020-10-05 06:00:00,113.229816426,113.388359968,113.05145494,113.358633054,29784
2020-10-05 07:00:00,113.39826894,113.665811168,113.209998483,113.487449683,62912
2020-10-05 08:00:00,113.447813797,113.556812483,112.942456255,112.942456255,480970
2020-10-05 09:00:00,112.962274197,113.457722768,112.268646198,112.853275512,933633
2020-10-05 10:00:00,112.91292752,113.636084254,112.516370483,113.53699454,14674387
2020-10-05 11:00:00,113.556812483,114.438710939,113.541949025,114.082087058,16559088
2020-10-05 12:00:00,114.081987968,114.438710939,113.774809854,114.126578339,11910516
2020-10-05 13:00:00,114.126578339,114.785524939,114.012625168,114.75738346,9409350
2020-10-05 14:00:00,114.755798025,115.053067167,114.290076368,114.418892996,10598703
2020-10-05 15:00:00,114.428801968,114.924250539,114.131532825,114.914341567,10063759
2020-10-05 16:00:00,114.904432596,115.588151624,114.815251853,115.479152938,20957087
2020-10-05 17:00:00,115.439517053,115.597862416,115.241337624,115.320609396,3985908
2020-10-05 18:00:00,115.320609396,115.439517053,115.28097351,115.320609396,114607
2020-10-05 19:00:00,115.330518367,115.48906191,115.300791453,115.429608081,96067
2020-10-05 20:00:00,115.41969911,115.41969911,114.557618596,114.706253167,460593
2020-10-06 05:00:00,114.706253167,114.745889053,114.181077682,114.617072425,33537
2020-10-06 06:00:00,114.597254482,114.607163453,114.369348139,114.44861991,13646
2020-10-06 07:00:00,114.498164768,114.735980082,114.240531511,114.498164768,42882
2020-10-06 08:00:00,114.577436539,115.07288511,114.547709625,114.785524939,317195
2020-10-06 09:00:00,114.785524939,115.726877224,114.508073739,114.854887739,1044251
2020-10-06 10:00:00,114.854887739,115.062976139,113.489035118,113.862008802,17260126
2020-10-06 11:00:00,113.854081625,114.65670831,113.517176597,113.931569782,19700861
2020-10-06 12:00:00,113.928398911,114.072078996,112.447007683,112.803631565,19979878
2020-10-06 13:00:00,112.794614401,114.389166082,112.764094769,114.227451668,21097224
2020-10-06 14:00:00,114.230622539,114.577436539,113.735173968,113.927209834,11930152
2020-10-06 15:00:00,113.924138053,114.963886424,112.100193684,113.011819054,21644070
2020-10-06 16:00:00,113.001910083,113.011819054,111.228204199,112.129920598,37485970
2020-10-06 17:00:00,112.129920598,113.71040154,111.30747597,111.416474656,3312623
2020-10-06 18:00:00,111.426383627,111.961468084,111.396854892,111.872287341,463622
2020-10-06 19:00:00,111.872287341,112.070466769,111.624563056,111.773197627,350629
2020-10-06 20:00:00,111.802924541,112.219101341,111.763288655,112.169556484,332235
2020-10-07 05:00:00,113.061363912,113.309088197,112.863184483,112.962274197,94416
2020-10-07 06:00:00,112.972183169,113.091090826,112.754185798,112.754185798,33207
2020-10-07 07:00:00,112.625369169,113.160453626,112.565915341,112.932547283,86892
2020-10-07 08:00:00,112.962274197,113.408177911,112.942456255,113.299179226,616207
2020-10-07 09:00:00,113.309088197,113.695538083,112.407371798,113.527085568,1051167
2020-10-07 10:00:00,113.527085568,114.197229306,112.103760913,113.606456429,15113550
2020-10-07 11:00:00,113.610320928,113.88380854,113.091090826,113.868945082,15752915
2020-10-07 12:00:00,113.873899568,114.111516703,113.626175283,113.637273331,11390998
2020-10-07 13:00:00,113.645993225,113.953171339,113.091090826,113.920273554,9849098
2020-10-07 14:00:00,113.919778106,114.498164768,113.824354711,114.161259739,10567800
2020-10-07 15:00:00,114.161259739,114.44861991,113.943262368,114.240531511,8876189
2020-10-07 16:00:00,114.245485996,114.399075053,113.794627797,114.002716197,14611607
2020-10-07 17:00:00,114.032443111,114.052261054,113.754991911,113.903626482,2520033
2020-10-07 18:00:00,113.903626482,114.151350768,113.903626482,114.131532825,240330
2020-10-07 19:00:00,114.131532825,114.250440482,114.052261054,114.210804596,102153
2020-10-07 20:00:00,114.240531511,114.319803282,114.181077682,114.319803282,198765
2020-10-08 05:00:00,114.944068482,115.043158196,114.72607111,114.973795396,62401
2020-10-08 06:00:00,114.993613339,115.28097351,114.953977453,115.132338939,48041
2020-10-08 07:00:00,115.043158196,115.28097351,114.735980082,114.93415951,49418
2020-10-08 08:00:00,114.854887739,115.221519681,114.745889053,115.191792767,387812
2020-10-08 09:00:00,114.944167571,115.439517053,114.79543391,115.122429967,872086
2020-10-08 10:00:00,115.122429967,115.340427338,114.309894311,114.475869582,14791165
2020-10-08 11:00:00,114.473392339,114.636890367,114.002716197,114.215759082,12417030
2020-10-08 12:00:00,114.220614478,114.72607111,113.873899568,114.181077682,12642196
2020-10-08 13:00:00,114.190986654,114.488255796,114.111714882,114.210804596,7430959
2020-10-08 14:00:00,114.215759082,114.250440482,113.60635734,113.670765654,8717610
2020-10-08 15:00:00,113.666009348,114.091896939,113.547002601,114.052261054,8760360
2020-10-08 16:00:00,114.057215539,114.081987968,113.735173968,113.923444425,10863401
2020-10-08 17:00:00,113.923444425,114.141441796,113.784718825,114.032443111,1904894
2020-10-08 18:00:00,114.032443111,114.111714882,113.972989282,114.072078996,191954
2020-10-08 19:00:00,114.081987968,114.150359871,114.002716197,114.141441796,424086
2020-10-08 20:00:00,114.151350768,114.230622539,114.121623854,114.220713568,194317
2020-10-09 05:00:00,114.508073739,114.527891682,114.171168711,114.319803282,25239
2020-10-09 06:00:00,114.319803282,114.428801968,114.250440482,114.250440482,19877
2020-10-09 07:00:00,114.240531511,114.290076368,114.002716197,114.052261054,21174
2020-10-09 08:00:00,114.101805911,114.349530196,114.002716197,114.171168711,169281
2020-10-09 09:00:00,114.09179785,114.646799339,114.022534139,114.527891682,582205
2020-10-09 10:00:00,114.508073739,115.221519681,113.873899568,114.884614653,16183829
2020-10-09 11:00:00,114.879660167,115.300791453,114.626981396,115.206656224,14451749
2020-10-09 12:00:00,115.201701738,115.310700424,114.72607111,115.07288511,11618897
2020-10-09 13:00:00,115.07288511,115.290882481,114.716162139,115.231428653,9967381
2020-10-09 14:00:00,115.231428653,115.568333681,114.93415951,115.07288511,10784203
2020-10-09 15:00:00,115.07288511,115.389972195,114.993613339,115.033249224,9244150
2020-10-09 16:00:00,115.043158196,115.934965624,114.973795396,115.915147681,17005187
2020-10-09 17:00:00,115.905238709,116.47005008,115.855693852,116.410596252,3668647
2020-10-09 18:00:00,116.40068728,116.707865394,116.321415509,116.628593623,459552
2020-10-09 19:00:00,116.628593623,116.876317909,116.479959052,116.836682023,334835
2020-10-09 20:00:00,116.846590994,116.925862766,116.826773051,116.925862766,356776
2020-10-12 05:00:00,117.470856194,119.849009335,117.470856194,119.105836478,453261
2020-10-12 06:00:00,119.056291621,119.244562078,118.650023793,118.659932764,123634
2020-10-12 07:00:00,118.729295564,119.492286364,118.689659679,119.403105621,125669
2020-10-12 08:00:00,119.313924878,119.740010649,118.937383964,119.670647849,822484
2020-10-12 09:00:00,119.264280931,119.898554192,116.192598881,119.482377392,2020983
2020-10-12 10:00:00,119.472567511,120.384093792,118.198670145,119.353461674,32365714
2020-10-12 11:00:00,119.348606278,120.711089848,119.096026597,120.671453963,23930439
2020-10-12 12:00:00,120.671553052,122.504613676,120.671453963,121.592988305,37227481
2020-10-12 13:00:00,121.602897276,122.623521333,121.454262705,122.425440994,25453147
2020-10-12 14:00:00,122.43029639,123.346876246,122.227162476,123.168514761,24802156
2020-10-12 15:00:00,123.168514761,124.040504246,123.029789161,123.158704879,34778953
2020-10-12 16:00:00,123.164055724,123.525237732,122.494704704,123.287422418,36969317
2020-10-12 17:00:00,123.267604475,123.614418475,123.168514761,123.406330075,7792365
2020-10-12 18:00:00,123.406330075,123.812597903,123.396619283,123.812597903,517890
2020-10-12 19:00:00,123.802688932,123.842324817,123.495510818,123.535146703,515587
2020-10-12 20:00:00,123.564873618,123.842324817,123.535146703,123.782870989,496468
2020-10-13 05:00:00,123.703599218,125.031401388,123.366694189,124.902584759,363304
2020-10-13 06:00:00,124.912493731,125.834028073,124.744041217,125.81421013,272777
2020-10-13 07:00:00,125.81421013,126.16102413,125.061128302,125.348488473,465151
2020-10-13 08:00:00,125.348488473,125.447578188,123.267604475,125.080946245,1466416
2020-10-13 09:00:00,124.753950188,125.447578188,124.159411903,124.664769445,2827813
2020-10-13 10:00:00,124.664769445,124.684587388,120.413820706,121.752522745,39152395
2020-10-13 11:00:00,121.751630937,122.791973847,121.394808876,122.405523961,30803678
2020-10-13 12:00:00,122.405523961,123.604509503,122.019074076,122.60370339,27218395
2020-10-13 13:00:00,122.60370339,122.633430304,121.087630762,121.523526415,22128657
2020-10-13 14:00:00,121.503807562,122.554158533,118.56084305,119.294206025,58021461
2020-10-13 15:00:00,119.294106935,120.354366877,118.783794907,120.215641277,36522142
2020-10-13 16:00:00,120.207615011,121.087630762,119.928281106,119.948099049,30329567
2020-10-13 17:00:00,119.997643906,121.281252064,119.452650478,119.749919621,5233287
2020-10-13 18:00:00,119.720192706,119.967916992,119.601285049,119.844054849,417094
2020-10-13 19:00:00,119.839100363,120.37418482,119.779646535,120.116551563,469622
2020-10-13 20:00:00,120.16609642,120.334548934,120.086824649,120.185914363,335489
2020-10-14 05:00:00,120.44354762,121.454262705,120.205732306,121.077721791,146268
2020-10-14 06:00:00,121.13717562,121.196629448,120.176005392,120.245368192,81381
2020-10-14 07:00:00,120.314730992,120.463365563,119.502195335,119.799464478,128838
2020-10-14 08:00:00,119.95800802,120.493092477,119.631011964,120.314730992,480421
2020-10-14 09:00:00,119.75001871,120.493092477,119.631011964,120.176005392,1020500
2020-10-14 10:00:00,120.185914363,121.91007539,118.947292936,121.563261391,25956338
